1391/04/04,458151670.58
1391/04/05,457783843.33
1391/04/06,456928012.41
1391/04/07,458228048.05
1391/04/08,457796140.07
1391/04/09,457770971.14
1391/04/10,456607659.08
1391/04/11,458065855.23
1391/04/12,459501719.73
1391/04/13,458513779.97
1391/04/14,458168313.97
1391/04/15,458298632.50
1391/04/16,458223835.96
1391/04/17,459616756.45
1391/04/18,459444459.90
1391/04/19,458682525.30
1391/04/20,462150131.10
1391/04/21,459319478.14
1391/04/22,461592922.20
1391/04/23,461550643.13
1391/04/24,462893319.64
1391/04/25,462989774.55
1391/04/26,464281348.31
1391/04/27,462397311.19
1391/04/28,463078892.15
1391/04/29,463578764.40
1391/04/30,463534551.90
1391/04/31,467381317.50
1391/05/01,465203961.56
1391/05/02,465564190.62
1391/05/03,465540715.06
1391/05/04,465839781.89
1391/05/05,465424472.53
1391/05/06,465407728.53
1391/05/07,465559620.58
1391/05/08,465868114.62
1391/05/09,466036468.56
1391/05/10,464900499.52
1391/05/11,465676838.49
1391/05/12,464112078.66
1391/05/13,464037155.54
1391/05/14,463569731.82
1391/05/15,461593938.94
1391/05/16,467354357.78
1391/05/17,470861108.78
1391/05/18,469353310.02
1391/05/19,469047348.22
1391/05/20,468962729.27
1391/05/21,465916664.27
1391/05/22,467196010.53
1391/05/23,467191107.92
1391/05/24,467553060.64
1391/05/25,467394812.70
1391/05/26,469169402.54
1391/05/27,469164712.66
1391/05/28,473307826.71
1391/05/29,473307882.19
1391/05/30,473468177.13
1391/05/31,477800738.12
1391/06/01,476759570.59
1391/06/02,476534461.32
1391/06/03,476567099.32
1391/06/04,474474751.13
1391/06/05,475182141.81
1391/06/06,473550427.52
1391/06/07,474602369.08
1391/06/08,475515669.95
1391/06/09,476300192.45
1391/06/10,476250920.58
1391/06/11,476701193.17
1391/06/12,470176793.90
1391/06/13,471816073.97
1391/06/14,472449406.62
1391/06/15,470494408.57
1391/06/16,472018700.95
1391/06/17,472051230.48
1391/06/18,471867451.08
1391/06/19,477320838.47
1391/06/20,479038523.96
1391/06/21,480540697.30
1391/06/22,480963862.28
1391/06/23,478512598.23
1391/06/24,478592785.69
1391/06/25,477967202.81
1391/06/26,480736212.14
1391/06/27,482843470.25
1391/06/28,483705989.84
1391/06/29,486659485.97
1391/06/30,497799522.43
1391/06/31,497866095.46
1391/07/01,488355157.85
1391/07/02,487061759.33
1391/07/03,486277035.27
1391/07/04,486665603.23
1391/07/05,486139560.07
1391/07/06,487702757.83
1391/07/07,487677962.65
1391/07/08,488016015.42
1391/07/09,487823471.15
1391/07/10,487962039.63
1391/07/11,489587075.78
1391/07/12,488842185.19
1391/07/13,488587514.58
1391/07/14,488616304.18
1391/07/15,484205802.85
1391/07/16,483501442.39
1391/07/17,484039921.53
1391/07/18,483539491.66
1391/07/19,488530008.93
1391/07/20,491654123.75
1391/07/21,491648466.47
1391/07/22,489644122.28
1391/07/23,487445638.13
1391/07/24,488303448.36
1391/07/25,487195351.41
1391/07/26,487861308.83
1391/07/27,487979232.25
1391/07/28,487956166.51
1391/07/29,488735664.95
1391/07/30,497000468.43
1391/08/01,496280748.38
1391/08/02,495640807.39
1391/08/03,494656299.79
1391/08/04,493026632.50
1391/08/05,492992283.75
1391/08/06,492778734.84
1391/08/07,493099125.48
1391/08/08,504687737.78
1391/08/09,505929319.43
1391/08/10,503419187.81
1391/08/11,504665616.07
1391/08/12,504821213.06
1391/08/13,505028506.39
1391/08/14,503768586.65
1391/08/15,505328862.96
1391/08/16,505796139.25
1391/08/17,504925042.74
1391/08/18,503377121.61
1391/08/19,503542363.64
1391/08/20,502748795.43
1391/08/21,501177991.52
